기온(°C),계산된적설량(cm),day,time,day_time
-2.615801886792453,0.0025381850853548964,-2,8,-2일_8시
-1.8431985624438452,0.008569182389937105,-2,9,-2일_9시
-0.6727785265049412,0.015206648697214735,-2,10,-2일_10시
0.4167183288409704,0.002830188679245283,-2,11,-2일_11시
1.3240588499550767,0.0042228212039532795,-2,12,-2일_12시
1.9707547169811324,0.0019654088050314465,-2,13,-2일_13시
2.5020867026055704,0.0,-2,14,-2일_14시
2.638764600179694,0.0,-2,15,-2일_15시
2.398724168912848,0.0,-2,16,-2일_16시
1.6785017969451934,0.0,-2,17,-2일_17시
0.8427246181491468,0.0,-2,18,-2일_18시
0.24668014375561542,0.0005390835579514824,-2,19,-2일_19시
-0.29152740341419564,0.004189128481581311,-2,20,-2일_20시
-0.7905907457322555,0.0022349505840071875,-2,21,-2일_21시
-1.2741801437556153,0.0002358490566037736,-2,22,-2일_22시
-1.7066037735849064,0.0,-2,23,-2일_23시
-2.053324348607367,0.009669811320754717,-1,0,-1일_0시
-2.336765498652291,0.0047282120395327944,-1,1,-1일_1시
-2.642464061096138,0.0008647798742138364,-1,2,-1일_2시
-2.9024865229110515,0.0,-1,3,-1일_3시
-3.1675336927223725,0.010860287511230906,-1,4,-1일_4시
-3.436504941599281,0.017991913746630728,-1,5,-1일_5시
-3.6304380053908365,0.009669811320754717,-1,6,-1일_6시
-3.7759860736747526,0.007053009883198562,-1,7,-1일_7시
-3.6953773584905654,0.002302336028751123,-1,8,-1일_8시
-2.76602875112309,0.0006289308176100629,-1,9,-1일_9시
-1.4907008086253373,0.0,-1,10,-1일_10시
-0.3778706199460914,0.0,-1,11,-1일_11시
0.5959186882300089,0.0008647798742138364,-1,12,-1일_12시
1.319166666666667,0.005649146451033244,-1,13,-1일_13시
1.7575179694519314,0.04110512129380054,-1,14,-1일_14시
1.8953346810422285,0.06079290206648698,-1,15,-1일_15시
1.654561994609164,0.07854896675651392,-1,16,-1일_16시
1.0268418688230008,0.07382075471698113,-1,17,-1일_17시
0.2542677448337826,0.07496630727762803,-1,18,-1일_18시
-0.28994384546271323,0.07097933513027851,-1,19,-1일_19시
-0.6855480682839173,0.06580188679245283,-1,20,-1일_20시
-0.9989712488769098,0.037544923629829294,-1,21,-1일_21시
-1.2483108715184186,0.023135669362084457,-1,22,-1일_22시
-1.501839622641509,0.019609164420485173,-1,23,-1일_23시
-1.709079065588499,0.03009883198562444,0,0,0일_0시
-1.8803167115902963,0.05385220125786162,0,1,0일_1시
-2.042616801437557,0.0251460017969452,0,2,0일_2시
-2.2453504043126693,0.00738993710691824,0,3,0일_3시
-2.4412488769092553,0.011960916442048516,0,4,0일_4시
-2.6440745732255153,0.025864779874213838,0,5,0일_5시
-2.7666352201257864,0.034714734950584004,0,6,0일_6시
-2.9288117699910163,0.04339622641509434,0,7,0일_7시
-2.8184568733153643,0.05047169811320754,0,8,0일_8시
-2.149595687331536,0.06585804132973945,0,9,0일_9시
-1.2453459119496852,0.07934636118598382,0,10,0일_10시
-0.35736073674752916,0.05541329739442947,0,11,0일_11시
0.46696484725965864,0.029930368373764598,0,12,0일_12시
1.1288308625336925,0.03313679245283019,0,13,0일_13시
1.5371860961365673,0.06516734052111411,0,14,0일_14시
1.6338488319856246,0.12545035938903865,0,15,0일_15시
1.4420591868823007,0.22064914645103326,0,16,0일_16시
0.9775421159029652,0.26550426774483377,0,17,0일_17시
0.35994833782569646,0.20925426774483374,0,18,0일_18시
-0.0634669811320755,0.12543800539083555,0,19,0일_19시
-0.43920260557052965,0.07264150943396226,0,20,0일_20시
-0.7731098382749326,0.047686433063791556,0,21,0일_21시
-1.0987353998203058,0.04180143755615453,0,22,0일_22시
-1.485567722371967,0.027908805031446538,0,23,0일_23시
-1.8882681940700805,0.03009883198562444,1,0,1일_0시
-2.238807277628032,0.05385220125786162,1,1,1일_1시
-2.568509097035041,0.0251460017969452,1,2,1일_2시
-2.9134759658580403,0.006289308176100629,1,3,1일_3시
-3.2734731581311785,0.00110062893081761,1,4,1일_4시
-3.6622978436657676,0.007333782569631626,1,5,1일_5시
-3.931944070080863,0.008647798742138365,1,6,1일_6시
-4.160793463611861,0.0008647798742138364,1,7,1일_7시
-4.191819968553459,0.0,1,8,1일_8시
-3.3995771563342316,0.0,1,9,1일_9시
-2.159879267744834,0.0,1,10,1일_10시
-1.1244564240790662,0.0005390835579514824,1,11,1일_11시
-0.11314858490566028,0.0014937106918238993,1,12,1일_12시
0.7490083108715183,0.0002695417789757412,1,13,1일_13시
1.3108260332434862,0.009411500449236299,1,14,1일_14시
1.4390790655884995,0.04022911051212938,1,15,1일_15시
1.2499393530997307,0.11325247079964061,1,16,1일_16시
0.5799056603773586,0.14703504043126683,1,17,1일_17시
-0.29407232704402503,0.11161275831087152,1,18,1일_18시
-0.9278840970350408,0.05115678346810422,1,19,1일_19시
-1.4241689128481583,0.006132075471698113,1,20,1일_20시
-1.8241486972147354,0.002145103324348607,1,21,1일_21시
-2.221237646001797,0.004481132075471699,1,22,1일_22시
-2.511754267744834,0.005289757412398922,1,23,1일_23시
-2.804761904761904,0.014690026954177895,2,0,2일_0시
-3.1060579514824807,0.011242138364779873,2,1,2일_1시
-3.374469901168014,0.0010107816711590297,2,2,2일_2시
-3.628045822102424,0.0013701707097933512,2,3,2일_3시
-3.84918688230009,0.010860287511230906,2,4,2일_4시
-4.075826594788859,0.017991913746630728,2,5,2일_5시
-4.211612758310872,0.009669811320754717,2,6,2일_6시
-4.347237196765499,0.007053009883198562,2,7,2일_7시
-4.238982479784367,0.002302336028751123,2,8,2일_8시
-3.19386567834681,0.0006289308176100629,2,9,2일_9시
-1.694669811320755,0.0,2,10,2일_10시
-0.338353548966757,0.0005390835579514824,2,11,2일_11시
0.8486635220125789,0.0008647798742138364,2,12,2일_12시
1.7774034141958672,0.0,2,13,2일_13시
2.430586253369272,0.009141958670260558,2,14,2일_14시
2.7065902964959574,0.04022911051212938,2,15,2일_15시
2.5866217430368375,0.11298292902066487,2,16,2일_16시
1.8967969451931712,0.14559748427672956,2,17,2일_17시
1.011954177897574,0.1024932614555256,2,18,2일_18시
0.2850965858041331,0.03495058400718777,2,19,2일_19시
