기온(°C),계산된적설량(cm),day,time,day_time
-3.233018867924529,0.0,-3,5,-3일_5시
-3.4962264150943403,0.0,-3,6,-3일_6시
-3.5924528301886802,0.0,-3,7,-3일_7시
-3.497798742138363,0.0,-3,8,-3일_8시
-2.2811320754716986,0.0,-3,9,-3일_9시
-0.15660377358490574,0.003144654088050314,-3,10,-3일_10시
1.1864779874213836,0.006289308176100628,-3,11,-3일_11시
2.2801886792452826,0.0,-3,12,-3일_12시
3.04874213836478,0.0,-3,13,-3일_13시
3.5433962264150947,0.0,-3,14,-3일_14시
3.6449685534591194,0.0,-3,15,-3일_15시
3.4025157232704406,0.0,-3,16,-3일_16시
2.5226415094339614,0.0,-3,17,-3일_17시
1.3839622641509428,0.0,-3,18,-3일_18시
0.4811320754716984,0.0,-3,19,-3일_19시
-0.18081761006289293,0.0,-3,20,-3일_20시
-0.5855345911949685,0.003144654088050314,-3,21,-3일_21시
-0.9632075471698118,0.012578616352201257,-3,22,-3일_22시
-1.2833333333333332,0.006289308176100628,-3,23,-3일_23시
-1.586792452830189,0.0,-2,0,-2일_0시
-1.8198113207547169,0.0,-2,1,-2일_1시
-2.095597484276729,0.0,-2,2,-2일_2시
-2.380188679245282,0.0,-2,3,-2일_3시
-2.6937106918239,0.012578616352201257,-2,4,-2일_4시
-3.0713836477987435,0.018867924528301886,-2,5,-2일_5시
-3.33993710691824,0.009433962264150943,-2,6,-2일_6시
-3.5220125786163528,0.006289308176100628,-2,7,-2일_7시
-3.524842767295597,0.0,-2,8,-2일_8시
-2.488993710691825,0.009433962264150943,-2,9,-2일_9시
-0.6943396226415096,0.009433962264150943,-2,10,-2일_10시
0.5930817610062891,0.0,-2,11,-2일_11시
1.5018867924528303,0.0,-2,12,-2일_12시
2.131132075471698,0.003144654088050314,-2,13,-2일_13시
2.64559748427673,0.0,-2,14,-2일_14시
2.630188679245283,0.0,-2,15,-2일_15시
2.2569182389937104,0.0,-2,16,-2일_16시
1.3522012578616356,0.0,-2,17,-2일_17시
0.12358490566037705,0.0,-2,18,-2일_18시
-0.6849056603773579,0.0,-2,19,-2일_19시
-1.308490566037736,0.0,-2,20,-2일_20시
-1.8459119496855345,0.003144654088050314,-2,21,-2일_21시
-2.3588050314465407,0.0,-2,22,-2일_22시
-2.7959119496855345,0.0,-2,23,-2일_23시
-3.127044025157232,0.018867924528301886,-1,0,-1일_0시
-3.412893081761007,0.0,-1,1,-1일_1시
-3.679874213836478,0.003144654088050314,-1,2,-1일_2시
-3.9223270440251583,0.0,-1,3,-1일_3시
-4.1389937106918255,0.012578616352201257,-1,4,-1일_4시
-4.444339622641508,0.018867924528301886,-1,5,-1일_5시
-4.6433962264150965,0.009433962264150943,-1,6,-1일_6시
-4.773899371069184,0.006289308176100628,-1,7,-1일_7시
-4.622955974842768,0.0,-1,8,-1일_8시
-3.36509433962264,0.003144654088050314,-1,9,-1일_9시
-1.4430817610062896,0.0,-1,10,-1일_10시
-0.21383647798742123,0.0,-1,11,-1일_11시
0.7522012578616353,0.003144654088050314,-1,12,-1일_12시
1.4336477987421383,0.006289308176100628,-1,13,-1일_13시
1.8455974842767293,0.05031446540880503,-1,14,-1일_14시
1.8544025157232702,0.08176100628930819,-1,15,-1일_15시
1.5106918238993707,0.08805031446540881,-1,16,-1일_16시
0.6377358490566034,0.10062893081761007,-1,17,-1일_17시
-0.535220125786164,0.14465408805031443,-1,18,-1일_18시
-1.2864779874213836,0.110062893081761,-1,19,-1일_19시
-1.7386792452830186,0.10691823899371068,-1,20,-1일_20시
-2.024213836477987,0.034591194968553465,-1,21,-1일_21시
-2.2163522012578625,0.025157232704402517,-1,22,-1일_22시
-2.410691823899371,0.015723270440251572,-1,23,-1일_23시
-2.5264150943396233,0.031446540880503145,0,0,0일_0시
-2.675157232704403,0.05031446540880503,0,1,0일_1시
-2.79874213836478,0.025157232704402517,0,2,0일_2시
-3.009433962264152,0.003144654088050314,0,3,0일_3시
-3.2047169811320764,0.012578616352201257,0,4,0일_4시
-3.40188679245283,0.02830188679245283,0,5,0일_5시
-3.540566037735851,0.031446540880503145,0,6,0일_6시
-3.6908805031446543,0.050314465408805034,0,7,0일_7시
-3.4952830188679234,0.05031446540880503,0,8,0일_8시
-2.548427672955975,0.10377358490566038,0,9,0일_9시
-1.2028301886792456,0.08490566037735849,0,10,0일_10시
-0.23490566037735847,0.05345911949685535,0,11,0일_11시
0.6125786163522011,0.031446540880503145,0,12,0일_12시
1.2213836477987425,0.0220125786163522,0,13,0일_13시
1.561949685534591,0.06918238993710692,0,14,0일_14시
1.54685534591195,0.16352201257861637,0,15,0일_15시
1.280188679245283,0.19811320754716985,0,16,0일_16시
0.6487421383647801,0.22484276729559752,0,17,0일_17시
-0.20754716981132096,0.220125786163522,0,18,0일_18시
-0.8251572327044022,0.1572327044025157,0,19,0일_19시
-1.3075471698113208,0.110062893081761,0,20,0일_20시
-1.65251572327044,0.04716981132075472,0,21,0일_21시
-1.9254716981132078,0.03773584905660377,0,22,0일_22시
-2.3761006289308177,0.022012578616352203,0,23,0일_23시
-2.788364779874214,0.031446540880503145,1,0,1일_0시
-3.1795597484276725,0.05031446540880503,1,1,1일_1시
-3.5641509433962253,0.025157232704402517,1,2,1일_2시
-3.9811320754716997,0.0,1,3,1일_3시
-4.357232704402516,0.0,1,4,1일_4시
-4.764150943396227,0.009433962264150943,1,5,1일_5시
-5.03427672955975,0.006289308176100628,1,6,1일_6시
-5.221698113207547,0.0,1,7,1일_7시
-5.191194968553458,0.0,1,8,1일_8시
-4.105974842767296,0.0,1,9,1일_9시
